ID_RETRO,ID_FANGRAPHS,LAST_NAME,GIVEN_NAME
dunct101,1003556,Duncan,Taylor McDowell
duncv101,1003557,Duncan,Vernon Van Duke
dunde101,1003558,Dundon,Edward Joseph
dundg101,1003559,Dundon,Augustus Joseph
dunej101,1003560,Dunegan,James William
dungs101,1003561,Dungan,Samuel Morrison
dunhl101,1003562,Dunham,Leland Huffield
dunhw101,1003563,Dunham,Henry Houston
dunkd101,1003564,Dunkle,Edward Perks
dunlb101,1003565,Dunlap,William James
dunlf101,1003566,Dunlap,Frederick C.
dunlg102,1003567,Dunlap,Grant Lester
dunlj101,1003568,Dunleavy,John Francis
dunlg101,1003569,Dunlop,George Henry
dunna001,319,Dunn,Adam Troy
dunnj102,1003573,Dunn,John Joseph
dunnj103,1003574,Dunn,James William
dunnj101,1003575,Dunn,Joseph Edward
dunnm002,9948,Dunn,Michael Glen
dunnr101,1003576,Dunn,Ronald Ray
dunns002,2634,Dunn,Scott Allen
dunns001,1003578,Dunn,Steven Robert
dunns102,1003577,Dunn,Stephen B.
dunnt001,1003579,Dunn,Todd Kent
dunnm001,1003570,Dunne,Michael Dennis
dunna101,1003571,Dunning,Andrew Jackson
dunnj001,10803,Dunning,Jake Austin
dunns101,1003572,Dunning,Steven John
dunss001,1401,Dunston,Shawon Donnell
dunwt001,381,Dunwoody,Todd Franklin
dupef101,1003580,Dupee,Frank Oliver
duprm101,1003581,Dupree,Michael Dennis
durad101,1003582,Duran,Daniel James
durag001,3919,Duran,German
durar001,1003584,Duran,Roberto Alejandro
dural001,6533,Durango,Luis A.
duram001,1003583,Durant,Michael Joseph
durae001,1413,Durazo,Erubiel
durbc001,1442,Durbin,Chad Griffin
durbj001,7992,Durbin,Joseph Adam
durbk101,1003585,Durbin,Blaine Alphonsus
durer101,1003586,Duren,Rinold George
durhb101,1003587,Durham,Louis Staub
durhd101,1003588,Durham,Donald Gary
durhe101,1003589,Durham,Edward Fant
durhj102,1003590,Durham,James Garfield
durhj101,1003591,Durham,Joseph Vann
durhl001,1003592,Durham,Leon
durhr001,230,Durham,Ray
durnb101,1003593,Durnbaugh,Robert Eugene
durng101,1003594,Durning,George Dewey
durnr101,1003595,Durning,Richard Knott
duroj001,1497,Durocher,Jayson Paul
durol101,1003596,Durocher,Leo Ernest
durrr101,1003597,Durrett,Elmer Cable
durrt001,1805,Durrington,Trent John
dursc101,1003598,Durst,Cedric Montgomery
duryj101,1003599,Duryea,James Newton
dusae101,1003600,Dusak,Ervin Frank
dusec101,1003601,Duser,Carl Robert
dustb101,1003602,Dustal,Robert Andrew
duvaa001,10950,Duvall,Adam Lynn
duvam001,1003603,Duvall,Michael Alan
duzeb101,1003604,Duzen,William George
dwiga101,1003605,Dwight,Albert Ward
dwyec001,10045,Dwyer,Christopher Paul
dwyef101,1003607,Dwyer,John Francis
dwyej001,1003608,Dwyer,James Edward
dwyej101,1003606,Dwyer,Joseph Michael
dwyej102,1003609,Dwyer,John E.
dybzj001,1003610,Dybzinski,Jerome Mathew
dyckj101,1003611,Dyck,James Robert
dye-j001,911,Dye,Jermaine Terrell
dyerb101,1003612,Dyer,Benjamin Franklin
dyerd101,1003613,Dyer,Don Robert
dyere101,1003614,Dyer,Edwin Hawley
dyerm001,1003615,Dyer,Michael Lawrence
dygej101,1003616,Dygert,James Henry
dykej101,1003617,Dykes,James Joseph
dykhr001,1003618,Dykhoff,Radhames Alviro
dyksa001,9113,Dykstra,Allan Christopher
dyksl001,1003619,Dykstra,Leonard Kyle
dylej101,1003620,Dyler,John F.
dysoj001,4866,Dyson,Jarrod Martel
dysos001,11710,Dyson,Samuel Isaac
eaddd101,1003621,Eaddy,Donald Johnson
eagab101,1003622,Eagan,William
eagat101,1003623,Eagan,Charles Eugene
eaglb101,1003624,Eagle,William Lycurgus
eaklc101,1003625,Eakle,Charles Emory
earlh101,1003630,Earl,Howard J.
earls001,1003631,Earl,William Scott
earlb101,1003627,Earle,William Moffat
earla101,1003626,Earley,Arnold Carl
earlb001,1003628,Earley,William Albert
earlt101,1003629,Earley,Thomas Francis Aloysius
earlj101,1003632,Early,Jacob Willard
earng101,1003633,Earnshaw,George Livingston
easlm001,1003635,Easler,Michael Anthony
easld001,464,Easley,Jacinto Damion
easle001,2487,Easley,Edward Michael
easll001,1003634,Easley,Kenneth Logan
easom101,1003636,Eason,Malcolm Wayne
eastc101,1003637,East,Carlton William
easth102,1003644,East,Harry Hamlet
easth103,1003645,East,Gordon Hugh
eastl101,1003640,Easter,Luscious Luke
easth101,1003638,Easterday,Henry Propert
eastp101,1003641,Easterling,Paul
eastj001,1003639,Easterly,James Morris
eastt101,1003643,Easterly,Theodore Harrison
eastr102,1003642,Easterwood,Roy Charles
eastj101,1003646,Easton,John S.
eastj102,1003647,Easton,John David
eastr101,1003648,Eastwick,Rawlins Jackson
eatoa001,1029,Eaton,Adam Thomas
eatoa002,11205,Eaton,Adam Cory
eatoc101,1003649,Eaton,Craig
eatoz101,1003650,Eaton,Zebulon Vance
eaveg001,1003651,Eave,Gary Louis
eavev101,1003652,Eaves,Vallie Ennis
eayre101,1003653,Eayrs,Edwin
eberd001,1003654,Ebert,Derrin Lee
ebrih101,1003655,Ebright,Hiram C.
ecclh101,1003656,Eccles,Harry Josiah
echea001,1498,Echevarria,Angel Santos
echoj101,1003657,Echols,John Gresham
eckee001,1600,Eckenstahler,Eric Ryan
ecked001,1003660,Eckersley,Dennis Lee
eckea101,1003658,Eckert,Albert George
eckec101,1003659,Eckert,Charles William
eckho101,1003661,Eckhardt,Oscar George
ecksd001,10,Eckstein,David Mark
eddyc001,1003662,Eddy,Christopher Mark
eddyd101,1003663,Eddy,Donald Eugene
eddys101,1003664,Eddy,Steven Allen
edele101,1003665,Edelen,Edward Joseph
edelj101,1003666,Edelen,Benny Joe
edelj102,1003667,Edelman,John Rogers
edenc101,1003668,Eden,Charles M.
edenm101,1003670,Eden,Edward Michael
edenk001,1003669,Edenfield,Kenneth Edward
edent001,1003671,Edens,Thomas Patrick
edgeb102,1003672,Edge,Claude Lee
edgeb101,1003673,Edgerton,William Albert
edgij001,10796,Edgin,Joshua Wayne
edins101,1003674,Edington,Jacob Frank
edles001,2185,Edlefsen,Steven Bradley
edled101,1003675,Edler,David Delmer
edmoj001,1153,Edmonds,James Patrick
edmob101,1003676,Edmondson,Robert E.
edmob001,1003677,Edmondson,Brian Christopher
edmog101,1003679,Edmondson,George Henderson
edmop101,1003680,Edmondson,Paul Michael
edmoe101,1003678,Edmonson,Earl Edward
edmos101,1003681,Edmonston,Samuel Sherwood
edwau101,1003682,Edwards,NULL
edwab101,1003683,Edwards,Charles Bruce
edwac001,13607,Edwards,Carl Fleming
edwad101,1003684,Edwards,David Leonard
edwad102,1003685,Edwards,Howard Rodney
edwaf101,1003686,Edwards,Foster Hamilton
edwah101,1003687,Edwards,Henry Albert
edwaj102,1003688,Edwards,James Corbette
edwaj101,1003689,Edwards,John Alban
edwaj001,1483,Edwards,Jonathan Benjamin
edwam102,1003690,Edwards,Marshall Lynn
edwam101,1003691,Edwards,Michael Lewis
edwam001,1850,Edwards,Michael Donald
edwar101,1003692,Edwards,Ralph Strunk
edwas101,1003693,Edwards,Sherman Stanley
edwaw001,1003694,Edwards,Wayne Maurice
eellh101,1003695,Eells,Harry Archibald
eenhr001,1003696,Eenhoorn,Robert Franciscus
efliz001,13774,Eflin,Zachary Adams
eganb101,1003697,Egan,Arthur Augustus
egand101,1003699,Egan,Richard Wallis
egand102,1003698,Egan,Richard Joseph
eganr101,1003701,Egan,John Joseph
eganj101,1003700,Egan,James K.
egant101,1003702,Egan,Thomas Patrick
eganw101,1003703,Egan,Aloysius Jerome
egbej001,7487,Egbert,John Edward
ege-c001,15928,Ege,Cody Paul
eggee101,1003704,Eggert,Elmer Albert
eggld101,1003705,Eggler,David Daniel
eglob001,1003706,Egloff,Bruce Edward
elanu101,1003721,Ehlen,Frederick
ehmkh101,1003707,Ehmke,Howard John
ehrer101,1003708,Ehret,Philip Sydney
ehrhr101,1003709,Ehrhardt,Welton Claude
eibeh101,1003710,Eibel,Henry Hack
eibnb001,11369,Eibner,Brett William
eichj001,1003711,Eichelberger,Juan Tyrone
eichm001,1003712,Eichhorn,Mark Anthony
eichi101,1003713,Eichrodt,Frederick George
eickj001,12664,Eickhoff,Jerad Joseph
eilad001,1003714,Eiland,David William
eiled101,1003715,Eilers,David Louis
eined001,1003716,Einertson,Darrell Lee
eiscj001,774,Eischen,Joseph Raymond
eisej101,1003718,Eisenhart,Jacob Henry
eisej001,1003719,Eisenreich,James Michael
eiseh101,1003717,Eisenstat,Harry
eitee101,1003720,Eiteljorge,Edward Henry
ekstm001,7488,Ekstrom,Michael Robert
elars001,426,Elarton,Vincent Scott
elbek101,1003722,Elberfeld,Norman Arthur
elbes001,7489,Elbert,Timothy Scott
elded001,1535,Elder,David Matthew
eldeg101,1003723,Elder,George Rezin
eldeh101,1003724,Elder,Henry Knox
eldrb001,4328,Eldred,Bradley Ross
eldrc001,1653,Eldred,Calvin John
elial101,1003725,Elia,Lee Constantine
eliar001,12673,Elias,Roenis
elkop101,1003726,Elko,Peter
ellar101,1003727,Ellam,Roy
elleh101,1003729,Eller,Horace Owen
ellef101,1003728,Ellerbe,Francis Rogers
ellij104,1003730,Ellick,Joseph J.
ellib104,1003731,Ellingsen,Harold Bruce
ellib001,17233,Ellington,Brian Michael
ellil101,1003742,Elliot,Lawrence Lee
ellia101,1003732,Elliott,Allen Clifford
ellib103,1003733,Elliott,Robert Irving
ellic102,1003734,Elliott,Carter Ward
ellic101,1003735,Elliott,Claude Judson
ellid001,1003736,Elliott,Donald Glenn
ellig103,1003737,Elliott,Eugene Burninghaus
ellig102,1003738,Elliott,Herbert Glenn
ellih102,1003739,Elliott,Harold William
ellih101,1003740,Elliott,Harry Lewis
ellij103,1003741,Elliott,James Thomas
ellir101,1003743,Elliott,Randy Lee
ellir104,1003744,Elliott,Harold Bell
ellia001,5677,Ellis,Andrew James
ellib101,1003746,Ellis,Alfred Benjamin
ellid101,1003747,Ellis,Dock Phillip
ellij102,1003749,Ellis,James Russell
ellij101,1003750,Ellis,John Charles
ellim001,1443,Ellis,Mark William
ellir103,1003751,Ellis,Robert Walter
ellir001,649,Ellis,Robert Randolph
ellir102,1003752,Ellis,George William
ellis101,1003753,Ellis,Samuel Joseph
ellib102,1003745,Ellison,Herbert Spencer
ellig101,1003748,Ellison,George Russell
ellij001,1704,Ellison,Jason Jerome
ellsj001,4727,Ellsbury,Jacoby McCabe
ellsd101,1003754,Ellsworth,Richard Clark
ellss001,1003755,Ellsworth,Steven Clark
elmoj001,7290,Elmore,Jacob David
elmov101,1003756,Elmore,Verdo Wilson
elshr101,1003757,Elsh,Eugene Raybold
elstk001,1003758,Elster,Kevin Daniel
elstd101,1003759,Elston,Donald Ray
elvin001,1003760,Elvira,Narciso Chicho
ely-b101,1003761,Ely,William Frederick
ely-h101,1003762,Ely,Isaac Harry
ely-j001,6132,Ely,John Daniel
emaub001,2020,Emaus,Bradley Mark
embra001,1030,Embree,Alan Duane
embrr101,1003763,Embree,Charles Willard
embrs101,1003764,Embry,Charles Akin
emerc102,1003765,Emerson,Chester Arthur
emerc101,1003766,Emery,Calvin Wayne
emers101,1003767,Emery,Herrick Smith
emigc101,1003768,Emig,Charles Henry
emmef101,1003770,Emmer,Frank William
emmeb101,1003769,Emmerich,Robert George
emmes101,1003771,Emmerich,William Peter
emslb101,1003772,Emslie,Robert Daniel
encaa001,1003773,Encarnacion,Angelo Benjamin
encae001,2151,Encarnacion,Edwin Elpidio
encaj001,320,Encarnacion,Juan de Dios
encal001,1003774,Encarnacion,Luis Martin Lora
encam001,1444,Encarnacion,Mario
endet001,1003775,Enders,Trevor Hale
endib101,1003776,Endicott,William Franklin
engea001,15082,Engel,Adam Trevor
engej101,1003777,Engel,Joseph William
enges001,1003778,Engel,Steven Michael
englc102,1003779,Engle,Charlie August
englc103,1003780,Engle,Arthur Clyde
engld001,1003781,Engle,Ralph David
englr101,1003782,Engle,Richard Douglas
englc101,1003783,English,Charles Dewie
englg101,1003784,English,Gilbert Raymond
englj001,4454,English,Jesse Logan
englw101,1003785,English,Elwood George
ennid101,1003786,Ennis,Delmer
ennij001,85,Ennis,John Wayne
ennir101,1003787,Ennis,Russell Elwood
ennsd001,13932,Enns,Dietrich
enrib001,2412,Enright,Barry Ryan
enrig101,1003788,Enright,George Albert
enrij101,1003789,Enright,Jackson Percy
ens-j101,1003790,Ens,Jewel Winklemeyer
ens-m101,1003791,Ens,Anton
ensbm001,556,Ensberg,Morgan Paul
enwrc101,1003792,Enwright,Charles Massey
enyat101,1003793,Enyart,Terry Gene
enzej101,1003794,Enzenroth,Clarence Herman
enzmj101,1003795,Enzmann,John
eovan001,9132,Eovaldi,Nathan Edward
eppaj001,1003796,Eppard,James Gerhard
eppea101,1003797,Epperly,Albert Paul
epplc001,9095,Eppley,Cody Allen
eppsa101,1003798,Epps,Aubrey Lee
eppsh101,1003799,Epps,Harold Franklin
epstm101,1003800,Epstein,Michael Peter
erarg101,1003801,Erardi,Joseph Gregory
eraue101,1003802,Erautt,Edward Lorenz Sebastian
erauj101,1003803,Erautt,Joseph Michael
erdot001,1003804,Erdos,Todd Michael
ericj001,1003809,Ericks,John Edward
ericd101,1003805,Erickson,Donald Lee
erice101,1003806,Erickson,Eric George Adolph
erich102,1003808,Erickson,Harold James
erich101,1003807,Erickson,Henry Nels
ericm001,2363,Erickson,Matt
ericp101,1003810,Erickson,Paul Walford
ericr102,1003811,Erickson,Ralph Lief
ericr101,1003812,Erickson,Roger Farrell
erics001,137,Erickson,Scott Gavin
erlir001,10354,Erlin,Robert Joseph
ermec101,1003813,Ermer,Calvin Coolidge
ernaf101,1003814,Ernaga,Frank John
errid101,1003815,Errickson,Richard Merriwell
erskc101,1003816,Erskine,Carl Daniel
erstd001,11,Erstad,Darin Charles
ervip001,14738,Ervin,Phillip S.
erwit101,1003817,Erwin,Ross Emil
esasn001,1003818,Esasky,Nicholas Andrew
escan101,1003819,Escalera,Saturnino
escae001,8574,Escalona,Edgmer Eduarado
escaf001,1204,Escalona,Felix Eduardo
escas001,7122,Escalona,Sergio Luis
escac101,1003820,Escarrega,Ernesto
eschj001,12756,Esch,Jacob Otto
eschj101,1003821,Eschen,James Godrich
eschl101,1003822,Eschen,Lawrence Edward
escoa003,6310,Escobar,Alcides
escoa002,383,Escobar,Alexander Jose
escoa001,1003823,Escobar,Angel Ruben
escoe001,6153,Escobar,Eduardo Jose
escoe002,10337,Escobar,Edwin Jose
escoj001,1003824,Escobar,Jose Elias
escok001,1298,Escobar,Kelvim Jose
escoy001,4191,Escobar,Yunel
eshev001,1003825,Eshelman,Vaughn Michael
esmoj101,1003826,Esmond,James Joseph
esped101,1003827,Esper,Charles H.
espig001,7405,Espineli,Eugene MacAlalag
espij001,1003829,Espino,Juan
espip001,8246,Espino,Paolo Alesandro
espid001,9219,Espinosa,Daniel Richard
espin101,1003830,Espinosa,Arnulfo Acevedo
espia001,1003828,Espinoza,Alvaro Alberto
espob001,3085,Esposito,Brian James
espom001,4986,Esposito,Michael Anthony
espos101,1003831,Esposito,Samuel
espyc001,1003832,Espy,Cecil Edward
essec101,1003833,Essegian,Charles Abraham
essem101,1003834,Esser,Mark Gerald
essij001,1003835,Essian,James Sarkis
essib101,1003836,Essick,William Earl
estab001,428,Estalella,Robert M.
estab101,1003837,Estalella,Roberto
ested102,1003838,Estelle,Richard Henry
ested101,1003839,Esterbrook,Thomas John
estes001,873,Estes,Aaron Shawn
estec001,14542,Estevez,Carlos Samuel
estog101,1003840,Estock,George John
estrc101,1003841,Estrada,Charles Leonard
estrf101,1003842,Estrada,Francisco
estrh001,1003843,Estrada,Horacio
estrj001,955,Estrada,Johnny Pulado
estrm001,1118,Estrada,Marco Rene
estro101,1003844,Estrada,Oscar
estrl001,277,Estrella,Leoncio
etcha101,1003845,Etchebarren,Andrew Auguste
etchb101,1003846,Etchison,Clarence Hampton
etheb101,1003847,Etheridge,Bobby Lamar
ethes001,322,Etherton,Seth Michael
ethia001,6265,Ethier,Andre Everett
etten101,1003848,Etten,Nicholas Raymond Thomas
ettlm001,1003849,Ettles,Mark Edward
eubaj101,1003850,Eubank,John Franklin
eubau101,1003851,Eubanks,Uel Melvin
eufef001,1003852,Eufemia,Frank Anthony
eunif101,1003853,Eunick,Fernandes Bowen
euset001,1003854,Eusebio,Raul Antonio Bare
eustf101,1003855,Eustace,Frank John
evanu101,1003856,Evans,NULL
evana101,1003857,Evans,Alfred Hubert
evana102,1003858,Evans,William Arthur
evanb101,1003859,Evans,Barry Steven
evanb001,1003860,Evans,Bart Steven
evanb103,1003862,Evans,William Lawrence
evanb102,1003861,Evans,William James
evanc101,1003863,Evans,Charles Franklin
evand001,1003864,Evans,Darrell Wayne
evand002,1003865,Evans,Dwight Michael
evanj102,1003866,Evans,Uriah L. P.
evanj101,1003867,Evans,Joseph Patton
evann001,7595,Evans,Nicholas R.
evanp001,12950,Evans,Phillip Matthew
evanr101,1003868,Evans,Russell Edison
evanr102,1003869,Evans,Robert Roy
evans101,1003870,Evans,Louis Richard
evant002,4295,Evans,Michael Terry
evant001,1003871,Evans,Thomas John
eveld001,5508,Eveland,Dana James
evera001,1430,Everett,Jeffrey Adam
everc001,1249,Everett,Carl Edward
evert001,7596,Everidge,Thomas James
everb101,1003872,Everitt,William Lee
everl101,1003873,Everitt,Edward Leon
everh101,1003875,Evers,Walter Arthur
everj101,1003877,Evers,Joseph Francis
everj102,1003876,Evers,John Joseph
evert101,1003878,Evers,Thomas Francis
everb001,1003874,Eversgerd,Bryan David
ewelg101,1003879,Ewell,George W.
ewinb102,1003880,Ewing,George Lemuel
ewinb101,1003881,Ewing,William
ewinj101,1003882,Ewing,John
ewinr101,1003883,Ewing,Reuben
ewins101,1003884,Ewing,Samuel James
ewola101,1003885,Ewoldt,Arthur Lee
expol001,4398,Exposito,Luis
eyres001,1300,Eyre,Scott Alan
eyrew001,2078,Eyre,William Mays
eyrig101,1003886,Eyrich,George Lincoln
ezzeh101,1003887,Ezzell,Homer Estell
faatj101,1003888,Faatz,Jacob S.
faber101,1003889,Faber,Urban Clarence
fabrj001,12,Fabregas,Jorge
fabrb101,1003890,Fabrique,Albert LaVerne
facer101,1003891,Face,Elroy Leon
faedl001,1003892,Faedo,Leonardo Lago
faett101,1003893,Faeth,Anthony Joseph
fagab101,1003894,Fagan,William A.
fagae101,1003895,Fagan,Everett Joseph
fagif101,1003896,Fagin,Joseph
faheb101,1003897,Fahey,William Roger
faheb001,4746,Fahey,Brandon Michael
fahef101,1003898,Fahey,Francis Raymond
faheh101,1003899,Fahey,Howard Simpson
fahrj101,1003901,Fahr,Gerald Warren
fahrp101,1003900,Fahrer,Clarence Willie
fainf101,1003902,Fain,Ferris Roy
fairg101,1003906,Fair,George T.
fairj101,1003903,Fairbank,James Lee
fairr102,1003904,Faircloth,James Lamar
fairj102,1003905,Fairey,James Burke
fairr101,1003907,Fairly,Ronald Ray
fajah001,1003908,Fajardo,Hector
falca101,1003909,Falch,Anton C.
falcp001,1003910,Falcone,Peter
falkb101,1003911,Falk,Bibb August
falkc102,1003912,Falk,Chester Emanuel
falkc101,1003913,Falkenberg,Frederick Peter
falkb001,1859,Falkenborg,Brian Thomas
falle101,1003914,Fallenstein,Edward Joseph
fallb001,1003915,Fallon,Robert Joseph
fallc101,1003916,Fallon,Charles Augustus
fallg101,1003917,Fallon,George Decatur
falsp101,1003918,Falsey,Peter James
falts001,1003919,Falteisek,Steven James
falui001,6165,Falu,Irving
famij001,5114,Familia,Jeurys
faner001,1003920,Faneyte,Rikkert
fannc101,1003921,Fannin,Clifford Bryson
fannj102,1003922,Fanning,John Jacob
fannj101,1003923,Fanning,William James
fanoh101,1003924,Fanok,Harry Michael
fanof101,1003925,Fanovich,Frank Joseph
fanss001,1003926,Fansler,Stanley Robert
fanwh101,1003927,Fanwell,Harry Clayton
fanzc101,1003928,Fanzone,Carmen Donald
farij001,13699,Faria,Jacob Daniel
farip001,1003929,Faries,Paul Tyrrell
farim001,1003930,Fariss,Monty Ted
farlb101,1003931,Farley,Robert Jacob
farlt101,1003932,Farley,Lawrence
farma101,1003933,Farmer,Alexander Johnson
farmb101,1003934,Farmer,William Charles
farmb001,14814,Farmer,George Runie
farme101,1003935,Farmer,Edward Joseph
farmh001,1003936,Farmer,Howard Earl
farmj101,1003937,Farmer,Floyd Haskell
farmk001,14813,Farmer,James Kyle
farmm001,1003938,Farmer,Michael Anthony
farnj001,465,Farnsworth,Jeffrey Ellis
farnk001,278,Farnsworth,Kyle Lynn
farqd001,8501,Farquhar,Daniel Andres
farrj101,1003951,Farr,James Alfred
farrs001,1003953,Farr,Steven Michael
farrs101,1003939,Farrar,Sidney Douglas
farrb101,1003940,Farrell,William
farrd101,1003941,Farrell,Edward Stephen
farrd102,1003942,Farrell,Charles Andrew
farrj106,1003943,Farrell,John
farrj105,1003944,Farrell,John A.
farrj104,1003945,Farrell,John Edward
farrj102,1003946,Farrell,Joseph F.
farrj103,1003947,Farrell,John Sebastian
farrj001,1003948,Farrell,John Edward
farrk101,1003949,Farrell,Major Kerby
farrl001,15101,Farrell,Luke Thomas
farrt101,1003950,Farrell,Richard Joseph
farre001,2066,Farris,Eric Michael-Jay
farrj107,1003952,Farrow,John Jacob
fasas001,1205,Fasano,Salvatore Frank
fastu101,1003954,Fass,Frederick Peter
fassj001,279,Fassero,Jeffrey Joseph
fastd101,1003955,Fast,Darcy Rae
faszj101,1003956,Faszholz,John Edward
faulb101,1003957,Faul,William Alvan
faula001,12982,Faulkner,Andrew Michael
faulj101,1003958,Faulkner,James Leroy
fausb101,1003959,Fausett,Robert Shaw
